query_id	target_id	target_type	relevance
522vis:low:0052	aihub_522_intersection_vis:train:81011_2021110313490450	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:82011_2021090815265064	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:82011_2021110218525177	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:82011_2021110219193163	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:82011_2021110220115089	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:82011_2021110220295089	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:82011_2021110315355116	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:82011_2021110319125087	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:82011_2021110414355134	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:82011_2021110415085120	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:83011_2021110219441430	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:83011_2021110317373401	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:83011_2021110320185439	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:84011_2021110318461113	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:84011_2021110320085060	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:92011_2021110418020078	clip	3
522vis:low:0052	aihub_522_intersection_vis:train:93011_2021110219130961	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:101011_2021110217250637	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:103011_2021090814125857	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:123011_2021110415125341	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:14011_2021110218070977	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:152011_2021090813502300	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:162011_2021110219041347	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:162011_2021110219141407	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:163011_2021110218202917	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:163011_2021110418152913	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:164011_2021110317514333	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:22022_2021110407254510	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:41011_2021110419221091	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:42022_2021110218165133	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:43011_2021110418385077	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:71011_2021110416083876	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:82011_2021110317293087	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:82011_2021110318193150	clip	3
522vis:low:0052	aihub_522_intersection_vis:val:84011_2021110409265150	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:101011_2021090815391140	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:101011_2021110315594023	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:101011_2021110320155642	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:101011_2021110414374136	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:102011_2021110217404708	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:102011_2021110219572700	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:102011_2021110418320113	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:102011_2021110420005213	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:103011_2021090909393846	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:104011_2021110217234253	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:104011_2021110317473798	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:104011_2021110319434741	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:11011_2021090815310267	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:11011_2021110218174925	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:11011_2021110314374327	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:11011_2021110414442341	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:111011_2021110417465712	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:113022_2021110418165586	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:114011_2021110318410191	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:12011_2021110219281750	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:12022_2021110220013250	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:12022_2021110315084267	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:12022_2021110318584703	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:12022_2021110414381200	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:121011_2021110219404749	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:121011_2021110318004748	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:121011_2021110319040755	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:121011_2021110416073300	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:122011_2021090814264323	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:123011_2021110219404699	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:123011_2021110319572700	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:123022_2021110218104663	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:123022_2021110418504721	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:14011_2021090908102869	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:14011_2021110219134913	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:14011_2021110320171185	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:14022_2021110318003000	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:14022_2021110418434984	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:141011_2021110219202957	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:141022_2021110218563400	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:142011_2021110318454291	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:142022_2021110419471210	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:144011_2021090814223503	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:144011_2021090815305638	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:144011_2021090907221950	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:151011_2021090814310810	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:151011_2021110318305397	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:151011_2021110414284823	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:152011_2021110217344333	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:153011_2021110219182322	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:153011_2021110320182403	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:153011_2021110409055277	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:153011_2021110418355403	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:153011_2021110419282337	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:154011_2021110217471410	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:154011_2021110218471403	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:154011_2021110317571403	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:154011_2021110318444342	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:154011_2021110320344333	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:154011_2021110414042330	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021110314191007	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021110318225875	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021110320175810	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021110414563050	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021110418202839	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021110419175848	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:162011_2021110217241350	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:162011_2021110314573937	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:162011_2021110317291437	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:162011_2021110418564333	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:162011_2021110419191342	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021090907402930	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021110219552867	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021110313533000	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021110318252897	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021110415334996	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021110419252900	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:164011_2021090814013847	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:164011_2021110316051944	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:164011_2021110417191400	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:164011_2021110418414380	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:164011_2021110420191334	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:21011_2021110319244083	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:21011_2021110419211650	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:21022_2021110218365083	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:21022_2021110418365089	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:22011_2021090814085464	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:24011_2021110314260067	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:24011_2021110318384937	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:31011_2021090815195307	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:31022_2021110420135177	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:32011_2021090815211074	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:32011_2021110318565150	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:33011_2021090813585247	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:33011_2021110319453241	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:34011_2021090814271162	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:34011_2021110320361191	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:34011_2021110407433291	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:34022_2021110419065103	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:41011_2021110218421008	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:41011_2021110317385063	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:41011_2021110420165577	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:41022_2021110414195603	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:42011_2021110219165121	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:42011_2021110317365177	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:42022_2021110219301187	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:42022_2021110318401120	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:43011_2021110218185013	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:43022_2021110217221074	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:43022_2021110318053083	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:43022_2021110413585384	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:43022_2021110418521010	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:44022_2021110408264950	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:51011_2021110218053297	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:51011_2021110218543353	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:51011_2021110315451387	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:51011_2021110415191294	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:51011_2021110418333346	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:52011_2021110320265292	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:53011_2021090814004123	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:54011_2021090814282209	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:54011_2021110219121316	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:54011_2021110219375311	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:54011_2021110317411300	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:54011_2021110414043326	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:54011_2021110419213450	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:63011_2021110218222425	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:64011_2021090814292409	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:71011_2021110220022241	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:71011_2021110419322222	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:84011_2021110314565150	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:82011_2021110317561094	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:81011_2021110320010450	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:73011_2021110418522220	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:72011_2021110217185650	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:43022_2021110419420987	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:31011_2021110320255348	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:21011_2021090814000563	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:162011_2021110319464421	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:162011_2021110218464396	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:151011_2021110418005414	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:14011_2021110218002877	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:14011_2021110217235103	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:123022_2021090907404670	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:121011_2021110218440707	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:104011_2021090908064500	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:104011_2021090907461404	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:103011_2021090813555224	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:101011_2021110419211677	clip	3
522vis:low:0053	aihub_522_intersection_vis:val:101011_2021110218060630	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:92022_2021110315243405	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:84011_2021110318393089	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:84011_2021110219125103	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:83011_2021110418341452	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:83011_2021110317305384	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:83011_2021110220040453	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110420055080	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110415534987	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110414415077	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110320175183	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110220235084	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110219293183	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110219061096	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110218093093	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021090815535057	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021090815205027	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:81011_2021110420125370	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:81011_2021110415160441	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:81011_2021110219273450	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:74011_2021110415000817	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:73011_2021090814023587	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:72011_2021110417185650	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:72011_2021110414552747	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:72011_2021110414110798	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:101011_2021110219244197	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:101011_2021110220021627	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:101011_2021110415151660	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:101011_2021110417181700	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:102011_2021090813551554	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:102011_2021110318214755	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:102011_2021110419572700	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:103011_2021110220284900	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:103011_2021110315483869	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:103011_2021110408275400	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:104011_2021110217303153	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:104011_2021110317270750	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:104011_2021110409284700	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:104011_2021110418352720	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:11011_2021090814310321	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:11011_2021110217410948	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:11011_2021110320110921	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:11011_2021110420110921	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:111011_2021110218265587	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:111011_2021110418192719	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:112011_2021110417510319	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:113011_2021110317542626	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:113022_2021110314135717	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:12011_2021110414245312	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:12011_2021110419020563	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:12022_2021110315120194	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:12022_2021110319284692	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:121011_2021110314575348	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:122011_2021110220234389	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:123011_2021110220215419	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:123022_2021110219340639	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:124011_2021110318560700	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:13011_2021090814302719	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:13011_2021110420035157	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:13022_2021110415470850	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:13022_2021110419103000	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:132011_2021090814042908	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:132011_2021110315504035	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:14011_2021110315502905	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:14011_2021110320235199	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:14011_2021110414302763	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:14011_2021110419471048	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:14022_2021110414270777	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:141011_2021110413555364	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:141022_2021110414401797	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:142011_2021110219333306	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:144022_2021110316083130	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:151011_2021110414332873	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:152011_2021110414112356	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:153011_2021110315454897	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:153011_2021110407482317	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:153011_2021110419232234	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:153011_2021110419305344	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:154011_2021090908244243	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:154011_2021110414252379	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021090813554890	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021090814330967	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021110313532980	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021110316084987	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021110318502870	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021110320152903	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021110409302974	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021110414423067	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:161011_2021110419202875	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:162011_2021110217441390	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:162011_2021110318014440	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:162011_2021110417491357	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021090815032950	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021110217275900	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021110219375844	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021110314025084	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021110318125877	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021110318375853	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021110415570984	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:163011_2021110420052864	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:164011_2021090813543900	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:164011_2021090815533900	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:164011_2021110219441396	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:164011_2021110318291400	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:164011_2021110418114370	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:21011_2021110418194639	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:22022_2021110217234073	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:22022_2021110218592000	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:24011_2021110314052980	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:31011_2021110414525362	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:31011_2021110420075214	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:31022_2021090815525270	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:31022_2021110318485175	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:32011_2021090814271050	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:32011_2021110218533232	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:32011_2021110319233206	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:32011_2021110418033170	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:33011_2021090814465306	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:33011_2021110218353222	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:33011_2021110317185200	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:33011_2021110319121234	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:33011_2021110420315113	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:34011_2021090816001150	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:34011_2021110407301163	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:34011_2021110419501205	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:34022_2021110409181210	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:41011_2021090814253356	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:41011_2021110219421008	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:41011_2021110319121107	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:41011_2021110417521091	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:41022_2021110420195553	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:42011_2021090814240050	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:42011_2021110219001008	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:42011_2021110219301108	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:42011_2021110319433096	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:42011_2021110409241206	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:42011_2021110419465198	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:43022_2021110314195634	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:44011_2021110315331319	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:44022_2021110407332973	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:51011_2021110418005343	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:52011_2021090814001236	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:52011_2021110314022290	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:54011_2021090814391276	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:54011_2021110219165346	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:54011_2021110319051289	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:54011_2021110319585350	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:54011_2021110320265353	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:54011_2021110419515450	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:61011_2021090907510672	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:62011_2021110417404471	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:63011_2021090815211935	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:64011_2021110319332970	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:71011_2021110219422214	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:71011_2021110220045258	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:72011_2021090814014501	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:72011_2021110220085610	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:72011_2021110414014744	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:72011_2021110414530817	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:72011_2021110415044747	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:74011_2021110318135589	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:81011_2021110313490450	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021090815265064	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110218525177	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110219193163	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110220115089	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110220295089	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110315355116	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110319125087	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110414355134	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:82011_2021110415085120	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:83011_2021110219441430	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:83011_2021110317373401	clip	3
522vis:low:0053	aihub_522_intersection_vis:train:83011_2021110320185439	clip	3
